accuracy,bal_accuracy,macro_f1,weighted_f1
0.9395839408962768,0.6290574823935909,0.7071517806680505,0.927244752737903
0.9400699912510936,0.6337281092458892,0.7125828505812445,0.9279396411378691
0.9393939393939394,0.6359149499882808,0.7131697592646548,0.927065731599157
0.9391553328561203,0.6247311141692199,0.7037875638089897,0.9266736829765914
0.9391818446936557,0.629703808324164,0.7086081290676978,0.9265809360023546
0.9399506879821841,0.6338536339086379,0.7115234471794916,0.9277763520395651
0.9394027766731179,0.631001077519356,0.7099423168041114,0.9271371997027689
0.9385720724303401,0.6324904321423411,0.710594031097837,0.9260639597751743
0.9397651051194358,0.6345594197163137,0.7125871735025398,0.9273955834186037
0.940167201322057,0.6355970646898947,0.7131964477794953,0.9280850021574542
0.938678119780482,0.627163813993865,0.7073806321831831,0.9261686687368581
0.939477893546135,0.6289968240301983,0.7099444546469625,0.9271605443045696
0.9390978905414601,0.6252865160931494,0.7047880862685857,0.926628227976262
0.9391995192520127,0.6265551286862687,0.7086967358913591,0.9269905525471089
0.9391420769373525,0.6277185213148914,0.7080540171780233,0.9266653038217141
0.9392083565311912,0.6306642610403409,0.7098164344072633,0.9268160800967122
0.9395927781754554,0.6341493710356748,0.7121943237003555,0.9272661023638284
0.9393762648355825,0.6280872569122692,0.7070183034600587,0.9267985406606467
0.9396899882464187,0.6298823891356233,0.7101328085002511,0.9275059815200751
0.939641383210937,0.6361042012017416,0.7143847656893435,0.9275087477862151
0.9394823121857243,0.6286342539309401,0.7089440503667273,0.927001842664996
0.9405339484079641,0.6364628406967375,0.7137586424893143,0.9285326922173812
0.9396944068860079,0.6278062958833731,0.7071740181808799,0.9274173349374499
0.9387046316180174,0.6265653672841819,0.7080361463078393,0.92627900004912
0.939641383210937,0.6317648223123031,0.7107975697317089,0.927437649600122
0.9391818446936557,0.6298202493836234,0.7098830224233037,0.9267888870927329
0.939279054764619,0.6290870499493033,0.70754537404955,0.9270187425038693
0.9392127751707804,0.6283309783299871,0.7075502075352691,0.926805614728885
0.9396855696068295,0.6316921056238968,0.7094608681187159,0.9273948097735109
0.9384174200447166,0.6287169103265001,0.7073683687300273,0.9257730413174243
0.9397606864798466,0.6346676686794442,0.7126754762066919,0.9273655672041633
0.9403969705806976,0.6335665356349092,0.711812523186129,0.9282012777654207
0.9392481242874944,0.6343830977650048,0.7124474409944518,0.926893169646891
0.9394602189877781,0.625261254465531,0.7054329766981896,0.9271627676836348
